IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
35.182.13.27,80,443,true,YUL,North America,Montréal,242,6.22
15.157.62.22,80,443,true,YUL,North America,Montréal,245,6.21
204.110.223.189,80,443,true,CMH,North America,Columbus,232,6.21
204.110.223.218,80,443,true,CMH,North America,Columbus,226,6.20
67.226.222.8,80,443,true,CMH,North America,Columbus,219,6.20
204.110.220.81,80,443,true,SEA,North America,Seattle,199,6.20
204.110.223.92,80,443,true,CMH,North America,Columbus,240,6.20
35.182.61.34,80,443,true,YUL,North America,Montréal,242,6.19
204.110.221.123,80,443,true,PDX,North America,Portland,200,6.19
204.110.223.96,80,443,true,CMH,North America,Columbus,219,6.19
67.226.222.11,80,443,true,CMH,North America,Columbus,215,6.19
15.157.63.66,80,443,true,YUL,North America,Montréal,239,6.17
204.110.223.255,80,443,true,CMH,North America,Columbus,219,6.16
204.110.223.38,80,443,true,CMH,North America,Columbus,276,6.15
35.182.29.10,443,443,true,YUL,North America,Montréal,240,6.15
67.226.222.124,80,443,true,IAD,North America,Ashburn,220,6.15
67.226.222.183,80,443,true,CMH,North America,Columbus,215,6.13
204.110.223.33,80,443,true,CMH,North America,Columbus,236,6.13
204.110.223.127,443,443,true,CMH,North America,Columbus,224,6.13
204.110.223.245,80,443,true,CMH,North America,Columbus,220,6.12
204.110.223.173,80,443,true,CMH,North America,Columbus,230,6.11
204.110.220.1,80,443,true,SEA,North America,Seattle,205,6.10
13.48.204.116,443,443,true,AMS,Europe,Amsterdam,188,6.09
204.110.223.100,80,443,true,CMH,North America,Columbus,239,6.07
204.110.223.59,80,443,true,CMH,North America,Columbus,221,6.05
204.110.221.119,80,443,true,SEA,North America,Seattle,201,6.05
204.110.223.137,80,443,true,CMH,North America,Columbus,215,6.05
204.110.223.207,80,443,true,CMH,North America,Columbus,215,6.04
204.110.223.246,80,443,true,CMH,North America,Columbus,215,6.02
204.110.223.4,443,443,true,CMH,North America,Columbus,221,6.02
204.110.223.209,80,443,true,CMH,North America,Columbus,215,6.02
67.226.222.198,80,443,true,CMH,North America,Columbus,216,6.01
204.110.223.72,80,443,true,CMH,North America,Columbus,268,6.00
44.237.45.246,80,443,true,PDX,North America,Portland,249,5.99
204.110.223.147,80,443,true,CMH,North America,Columbus,242,5.98
204.110.223.118,80,443,true,CMH,North America,Columbus,224,5.96
52.34.182.79,443,443,true,SEA,North America,Seattle,197,5.95
3.123.242.99,443,443,true,FRA,Europe,Frankfurt,184,5.93
204.110.221.193,80,443,true,SEA,North America,Seattle,200,5.93
204.110.220.229,80,443,true,SEA,North America,Seattle,200,5.93
15.157.59.221,80,443,true,YUL,North America,Montréal,260,5.92
15.156.192.108,80,443,true,YUL,North America,Montréal,240,5.92
35.182.251.62,80,443,true,YUL,North America,Montréal,246,5.92
35.183.47.181,80,443,true,YUL,North America,Montréal,246,5.91
15.222.238.7,80,443,true,YUL,North America,Montréal,243,5.91
204.110.223.90,80,443,true,CMH,North America,Columbus,222,5.91
35.183.163.195,80,443,true,YUL,North America,Montréal,244,5.90
3.99.152.79,80,443,true,YUL,North America,Montréal,245,5.90
99.79.127.9,80,443,true,YUL,North America,Montréal,240,5.90
204.110.223.143,80,443,true,CMH,North America,Columbus,216,5.90
3.15.147.151,2083,443,true,IAD,North America,Ashburn,215,5.89
204.110.223.167,80,443,true,CMH,North America,Columbus,220,5.87
67.226.222.237,80,443,true,CMH,North America,Columbus,232,5.86
204.110.223.205,80,443,true,CMH,North America,Columbus,216,5.86
3.14.249.221,443,443,true,ORD,North America,Chicago,215,5.85
204.110.223.76,80,443,true,CMH,North America,Columbus,219,5.84
15.222.64.129,443,443,true,YUL,North America,Montréal,241,5.84
15.156.206.6,443,443,true,YUL,North America,Montréal,243,5.83
54.184.90.24,80,443,true,SEA,North America,Seattle,210,5.83
3.99.171.210,2053,443,true,YUL,North America,Montréal,241,5.83
204.110.223.31,80,443,true,CMH,North America,Columbus,229,5.82
67.226.222.207,80,443,true,CMH,North America,Columbus,219,5.81
67.226.222.154,80,443,true,CMH,North America,Columbus,219,5.79
3.96.142.63,8443,443,true,DFW,North America,Dallas,243,5.78
3.96.177.191,80,443,true,YUL,North America,Montréal,245,5.77
3.96.136.34,80,443,true,YUL,North America,Montréal,240,5.77
67.226.222.147,80,443,true,CMH,North America,Columbus,219,5.76
204.110.223.94,80,443,true,CMH,North America,Columbus,219,5.75
204.110.223.141,80,443,true,CMH,North America,Columbus,219,5.74
67.226.222.12,80,443,true,CMH,North America,Columbus,228,5.73
204.110.223.199,80,443,true,CMH,North America,Columbus,219,5.71
3.21.11.145,443,443,true,IAD,North America,Ashburn,215,5.71
3.96.150.204,80,443,true,YUL,North America,Montréal,244,5.69
67.226.222.165,80,443,true,CMH,North America,Columbus,215,5.68
18.227.114.48,443,443,true,ORD,North America,Chicago,272,5.66
204.110.223.98,80,443,true,CMH,North America,Columbus,220,5.65
3.21.11.145,2053,443,true,IAD,North America,Ashburn,215,5.62
18.236.162.106,443,443,true,SEA,North America,Seattle,214,5.59
52.28.80.102,443,443,true,AMS,Europe,Amsterdam,210,5.59
204.110.223.25,80,443,true,CMH,North America,Columbus,248,5.55
204.110.223.224,80,443,true,CMH,North America,Columbus,218,5.52
204.110.223.7,80,443,true,CMH,North America,Columbus,219,5.52
15.156.197.145,80,443,true,YUL,North America,Montréal,247,5.51
15.156.203.151,8443,443,true,DFW,North America,Dallas,240,5.49
3.96.136.34,443,443,true,YUL,North America,Montréal,241,5.47
204.110.223.35,80,443,true,CMH,North America,Columbus,216,5.47
67.226.222.184,80,443,true,CMH,North America,Columbus,216,5.45
18.246.45.60,443,443,true,SEA,North America,Seattle,262,5.44
35.90.73.70,443,443,true,SEA,North America,Seattle,200,5.42
3.96.177.191,443,443,true,YUL,North America,Montréal,240,5.40
157.175.192.17,2083,443,true,FRA,Europe,Frankfurt,254,5.39
204.110.223.194,80,443,true,CMH,North America,Columbus,223,5.39
67.226.222.238,80,443,true,CMH,North America,Columbus,216,5.38
67.226.222.119,80,443,true,CMH,North America,Columbus,218,5.36
204.110.223.180,80,443,true,CMH,North America,Columbus,219,5.34
67.226.222.25,80,443,true,CMH,North America,Columbus,219,5.25
204.110.223.43,80,443,true,CMH,North America,Columbus,224,5.24
204.110.223.23,80,443,true,CMH,North America,Columbus,250,5.24
67.226.222.9,80,443,true,CMH,North America,Columbus,219,5.17
16.24.82.102,2096,443,true,FRA,Europe,Frankfurt,264,5.14
34.215.103.7,443,443,true,SEA,North America,Seattle,200,5.10
34.220.185.104,443,443,true,SEA,North America,Seattle,200,5.09
67.226.222.145,80,443,true,CMH,North America,Columbus,219,5.05
15.222.234.223,80,443,true,YUL,North America,Montréal,247,4.96
204.110.223.17,80,443,true,CMH,North America,Columbus,216,4.93
54.202.45.159,443,443,true,SEA,North America,Seattle,214,4.93
204.110.220.8,80,443,true,PDX,North America,Portland,201,4.91
3.16.75.210,443,443,true,ORD,North America,Chicago,219,4.87
67.226.222.202,80,443,true,CMH,North America,Columbus,218,4.86
3.28.191.196,2083,443,true,MRS,Europe,Marseille,279,4.86
204.110.223.26,443,443,true,CMH,North America,Columbus,220,4.84
35.82.26.26,443,443,true,SEA,North America,Seattle,199,4.84
44.242.221.105,443,443,true,SEA,North America,Seattle,203,4.72
3.29.126.11,2053,443,true,MRS,Europe,Marseille,281,4.71
18.190.127.150,443,443,true,ORD,North America,Chicago,215,4.69
15.223.120.118,443,443,true,YUL,North America,Montréal,245,4.63
204.110.223.228,80,443,true,CMH,North America,Columbus,220,4.63
204.110.220.19,80,443,true,PDX,North America,Portland,199,4.59
18.222.222.5,443,443,true,ORD,North America,Chicago,228,4.58
13.233.5.49,443,443,true,BOM,Asia Pacific,Mumbai,59,4.57
3.28.222.212,2053,443,true,MRS,Europe,Marseille,277,4.57
51.112.95.208,443,443,true,MRS,Europe,Marseille,278,4.46
35.163.18.229,443,443,true,SEA,North America,Seattle,198,4.41
34.221.180.191,443,443,true,SEA,North America,Seattle,222,4.32
3.29.237.78,2053,443,true,MRS,Europe,Marseille,281,4.27
51.112.42.161,2053,443,true,MRS,Europe,Marseille,280,4.27
3.29.115.162,8443,443,true,MRS,Europe,Marseille,284,4.26
67.226.222.98,80,443,true,CMH,North America,Columbus,220,4.24
67.226.222.166,80,443,true,IAD,North America,Ashburn,215,4.18
3.28.60.55,2053,443,true,MRS,Europe,Marseille,280,4.15
204.110.223.26,80,443,true,CMH,North America,Columbus,228,4.15
35.93.146.208,443,443,true,DEN,North America,Denver,238,3.90
204.110.223.85,80,443,true,CMH,North America,Columbus,232,3.87
204.110.223.131,80,443,true,CMH,North America,Columbus,215,3.83
13.60.115.44,8443,443,true,ARN,Europe,Stockholm,200,3.80
52.89.47.73,80,443,true,SEA,North America,Seattle,203,3.48
18.118.139.31,443,443,true,ORD,North America,Chicago,239,3.48
18.246.18.246,443,443,true,SEA,North America,Seattle,202,3.46
3.133.82.22,443,443,true,ORD,North America,Chicago,218,3.37
3.17.5.9,443,443,true,ORD,North America,Chicago,243,3.29
54.184.101.10,443,443,true,SEA,North America,Seattle,200,3.26
13.60.115.44,2053,443,true,ARN,Europe,Stockholm,197,3.19
16.24.96.56,2053,443,true,FRA,Europe,Frankfurt,290,3.17
16.24.96.56,8443,443,true,FRA,Europe,Frankfurt,274,3.12
18.201.54.55,443,443,true,AMS,Europe,Amsterdam,180,3.04
34.211.233.213,443,443,true,SEA,North America,Seattle,248,3.00
18.220.149.149,443,443,true,ORD,North America,Chicago,245,2.93
54.201.112.207,443,443,true,SEA,North America,Seattle,222,2.92
3.9.223.59,443,443,true,LHR,Europe,London,160,2.85
3.144.244.67,443,443,true,ORD,North America,Chicago,258,2.74
3.111.155.29,443,443,true,BOM,Asia Pacific,Mumbai,98,2.58
18.162.97.34,443,443,true,HKG,Asia Pacific,Hong Kong,32,2.45
34.219.75.3,443,443,true,SEA,North America,Seattle,197,2.44
44.242.239.203,443,443,true,SEA,North America,Seattle,223,2.41
3.7.108.69,443,443,true,BOM,Asia Pacific,Mumbai,62,2.39
34.218.229.82,443,443,true,SEA,North America,Seattle,236,2.34
34.216.252.187,443,443,true,SEA,North America,Seattle,212,2.17
34.208.31.113,443,443,true,SEA,North America,Seattle,229,2.10
52.27.177.114,443,443,true,SEA,North America,Seattle,204,2.06
34.219.68.229,443,443,true,SEA,North America,Seattle,199,2.04
34.219.32.210,443,443,true,SEA,North America,Seattle,224,1.93
54.245.186.77,443,443,true,SEA,North America,Seattle,199,1.91
3.138.122.219,443,443,true,ORD,North America,Chicago,224,1.88
3.143.225.214,443,443,true,ORD,North America,Chicago,215,1.81
35.95.35.241,443,443,true,SEA,North America,Seattle,238,1.73
44.242.242.154,443,443,true,SEA,North America,Seattle,204,1.71
18.119.161.22,443,443,true,ORD,North America,Chicago,220,1.71
3.138.175.250,443,443,true,ORD,North America,Chicago,220,1.69
18.188.236.144,443,443,true,ORD,North America,Chicago,243,1.64
34.223.144.224,80,443,true,SEA,North America,Seattle,202,1.62
35.163.222.119,443,443,true,SEA,North America,Seattle,218,1.60
52.197.230.94,443,443,true,NRT,Asia Pacific,Tokyo,73,1.60
54.199.222.232,443,443,true,NRT,Asia Pacific,Tokyo,71,1.59
54.248.121.219,443,443,true,NRT,Asia Pacific,Tokyo,75,1.52
54.186.94.221,443,443,true,SEA,North America,Seattle,238,1.49
3.22.250.124,443,443,true,ORD,North America,Chicago,271,1.43
3.141.2.92,443,443,true,ORD,North America,Chicago,221,1.24
3.145.57.202,443,443,true,ATL,North America,Atlanta,222,1.24
35.91.64.165,443,443,true,SEA,North America,Seattle,202,1.24
35.91.223.204,443,443,true,SEA,North America,Seattle,201,1.18
35.163.52.31,443,443,true,SEA,North America,Seattle,200,1.17
35.92.144.45,443,443,true,SEA,North America,Seattle,220,1.16
52.12.75.136,443,443,true,SEA,North America,Seattle,207,1.15
54.149.204.107,443,443,true,SEA,North America,Seattle,197,1.14
35.164.132.66,443,443,true,SEA,North America,Seattle,241,1.14
52.35.198.156,80,443,true,SEA,North America,Seattle,197,1.07
18.224.29.28,443,443,true,ORD,North America,Chicago,238,1.05
18.246.75.50,443,443,true,SEA,North America,Seattle,239,1.05
13.50.109.165,443,443,true,AMS,Europe,Amsterdam,191,1.04
35.165.225.177,80,443,true,SEA,North America,Seattle,202,1.04
54.203.38.25,80,443,true,PDX,North America,Portland,207,1.00
18.237.81.236,443,443,true,SEA,North America,Seattle,222,0.98
18.118.147.217,443,443,true,ORD,North America,Chicago,235,0.96
3.133.151.146,443,443,true,ORD,North America,Chicago,256,0.96
18.156.73.240,8443,443,true,FRA,Europe,Frankfurt,198,0.92
3.15.141.241,443,443,true,ORD,North America,Chicago,219,0.90
34.215.165.127,443,443,true,SEA,North America,Seattle,200,0.82
34.215.140.163,443,443,true,SEA,North America,Seattle,232,0.76
34.215.47.248,443,443,true,SEA,North America,Seattle,202,0.76
18.118.22.105,443,443,true,ORD,North America,Chicago,265,0.70
35.90.22.93,443,443,true,SEA,North America,Seattle,207,0.65
34.240.33.147,8443,443,true,DUB,Europe,Dublin,167,0.65
35.94.49.53,443,443,true,SEA,North America,Seattle,209,0.64
34.210.48.55,443,443,true,SEA,North America,Seattle,200,0.62
18.246.231.6,443,443,true,SEA,North America,Seattle,236,0.62
18.236.87.88,443,443,true,SEA,North America,Seattle,204,0.62
34.212.6.196,80,443,true,SEA,North America,Seattle,202,0.61
35.89.134.76,443,443,true,SEA,North America,Seattle,238,0.61
35.94.110.208,443,443,true,SEA,North America,Seattle,199,0.61
3.149.250.141,443,443,true,ORD,North America,Chicago,218,0.60
18.218.222.54,443,443,true,ORD,North America,Chicago,218,0.59
35.91.17.207,443,443,true,SEA,North America,Seattle,201,0.58
54.79.133.41,443,443,true,SYD,Oceania,Sydney,94,0.57
3.24.174.233,443,443,true,SYD,Oceania,Sydney,94,0.56
13.54.198.183,443,443,true,SYD,Oceania,Sydney,94,0.56
35.95.67.23,443,443,true,SEA,North America,Seattle,201,0.55
3.96.145.1,443,443,false,YUL,North America,Montréal,244,0.54
3.129.59.162,443,443,true,ORD,North America,Chicago,215,0.54
35.92.183.77,443,443,true,SEA,North America,Seattle,202,0.53
15.156.206.6,80,443,true,YUL,North America,Montréal,244,0.53
50.112.33.254,443,443,true,SEA,North America,Seattle,204,0.53
54.184.109.90,80,443,true,SEA,North America,Seattle,197,0.50
52.12.171.9,80,443,true,SEA,North America,Seattle,204,0.49
3.141.37.203,443,443,true,ORD,North America,Chicago,219,0.48
35.85.61.70,443,443,true,SEA,North America,Seattle,213,0.48
15.222.245.142,2053,443,true,YUL,North America,Montréal,244,0.47
13.41.203.20,8080,443,true,LHR,Europe,London,170,0.43
15.222.64.129,80,443,true,YUL,North America,Montréal,245,0.43
52.12.76.6,443,443,true,SEA,North America,Seattle,200,0.42
35.87.24.22,443,443,true,SEA,North America,Seattle,199,0.42
3.144.79.112,443,443,true,ORD,North America,Chicago,249,0.41
35.87.107.68,443,443,true,SEA,North America,Seattle,211,0.41
35.182.7.190,443,443,true,YUL,North America,Montréal,247,0.40
52.39.11.2,443,443,true,SEA,North America,Seattle,201,0.40
34.221.167.72,443,443,true,SEA,North America,Seattle,201,0.39
3.144.114.160,443,443,true,ORD,North America,Chicago,267,0.38
18.236.128.236,443,443,true,SEA,North America,Seattle,202,0.37
3.72.72.84,443,443,true,FRA,Europe,Frankfurt,175,0.37
54.201.102.185,443,443,true,SEA,North America,Seattle,258,0.37
35.89.7.129,443,443,true,SEA,North America,Seattle,219,0.37
34.221.22.38,443,443,true,SEA,North America,Seattle,199,0.36
18.226.177.114,443,443,true,ORD,North America,Chicago,240,0.36
3.12.166.120,443,443,true,ORD,North America,Chicago,229,0.35
35.86.51.123,80,443,true,SEA,North America,Seattle,199,0.35
35.95.3.20,443,443,true,SEA,North America,Seattle,202,0.33
44.228.129.225,443,443,true,SEA,North America,Seattle,200,0.32
35.91.229.159,443,443,true,SEA,North America,Seattle,201,0.32
54.213.219.227,443,443,true,SEA,North America,Seattle,230,0.32
99.79.60.120,80,443,true,YUL,North America,Montréal,241,0.32
35.94.250.127,443,443,true,SEA,North America,Seattle,238,0.31
54.191.133.1,443,443,true,SEA,North America,Seattle,199,0.31
34.208.198.13,443,443,true,SEA,North America,Seattle,202,0.31
34.213.125.61,443,443,true,SEA,North America,Seattle,202,0.31
44.234.42.77,443,443,true,SEA,North America,Seattle,197,0.30
35.94.23.32,443,443,true,SEA,North America,Seattle,202,0.30
35.88.166.151,443,443,true,SEA,North America,Seattle,200,0.30
54.214.161.80,443,443,true,SEA,North America,Seattle,203,0.30
35.90.99.164,443,443,true,SEA,North America,Seattle,199,0.30
35.89.38.237,443,443,true,SEA,North America,Seattle,200,0.30
35.91.74.132,443,443,true,SEA,North America,Seattle,198,0.30
18.237.15.44,443,443,true,SEA,North America,Seattle,201,0.30
54.187.13.215,443,443,true,SEA,North America,Seattle,201,0.30
44.242.190.124,443,443,true,SEA,North America,Seattle,202,0.30
3.137.168.238,443,443,true,ORD,North America,Chicago,215,0.30
18.246.253.2,443,443,true,SEA,North America,Seattle,201,0.29
54.191.56.12,443,443,true,SEA,North America,Seattle,199,0.29
44.243.140.176,443,443,true,SEA,North America,Seattle,201,0.29
44.242.138.103,443,443,true,SEA,North America,Seattle,202,0.29
52.13.2.55,443,443,true,SEA,North America,Seattle,200,0.29
34.221.207.36,443,443,true,SEA,North America,Seattle,197,0.29
44.243.69.178,443,443,true,SEA,North America,Seattle,197,0.29
18.117.174.59,443,443,true,ORD,North America,Chicago,219,0.29
35.92.147.207,443,443,true,SEA,North America,Seattle,234,0.29
35.89.132.188,443,443,true,SEA,North America,Seattle,209,0.29
3.147.60.132,443,443,true,ORD,North America,Chicago,220,0.29
34.212.39.70,443,443,true,SEA,North America,Seattle,201,0.29
3.144.229.152,443,443,true,ORD,North America,Chicago,228,0.28
13.58.87.163,443,443,true,ORD,North America,Chicago,215,0.28
54.201.40.201,443,443,true,SEA,North America,Seattle,202,0.28
3.133.121.132,443,443,true,ORD,North America,Chicago,220,0.28
54.202.77.117,443,443,true,SEA,North America,Seattle,213,0.28
18.246.233.179,443,443,true,SEA,North America,Seattle,199,0.27
18.223.3.126,443,443,true,ORD,North America,Chicago,218,0.27
35.161.123.24,443,443,true,SEA,North America,Seattle,201,0.27
3.16.40.98,443,443,true,ORD,North America,Chicago,214,0.27
52.38.63.95,80,443,true,PDX,North America,Portland,240,0.27
35.93.210.69,443,443,true,SEA,North America,Seattle,205,0.26
54.214.52.23,443,443,true,SEA,North America,Seattle,204,0.26
35.82.32.98,443,443,true,SEA,North America,Seattle,262,0.26
18.237.118.248,443,443,true,SEA,North America,Seattle,201,0.26
35.91.58.50,443,443,true,SEA,North America,Seattle,248,0.26
3.138.138.21,443,443,true,ORD,North America,Chicago,219,0.26
35.95.31.244,443,443,true,SEA,North America,Seattle,198,0.25
35.92.63.129,443,443,true,SEA,North America,Seattle,239,0.25
3.129.57.102,443,443,true,ORD,North America,Chicago,231,0.25
35.182.7.190,80,443,true,YUL,North America,Montréal,243,0.25
3.15.32.222,443,443,true,ORD,North America,Chicago,289,0.24
213.170.157.1,443,443,true,PDX,North America,Portland,233,0.23
52.36.191.27,80,443,true,PDX,North America,Portland,217,0.22
35.81.57.219,80,443,true,SEA,North America,Seattle,218,0.21
35.161.166.253,443,443,true,SEA,North America,Seattle,204,0.21
3.138.203.227,443,443,true,ORD,North America,Chicago,228,0.20
34.220.211.203,443,443,true,SEA,North America,Seattle,239,0.20
35.89.228.65,443,443,true,SEA,North America,Seattle,197,0.17
52.38.9.102,80,443,true,SEA,North America,Seattle,201,0.17
35.83.254.222,443,443,true,SEA,North America,Seattle,201,0.16
54.70.126.89,443,443,true,SEA,North America,Seattle,261,0.16
52.42.45.201,80,443,true,SEA,North America,Seattle,261,0.16
44.235.61.192,80,443,true,SEA,North America,Seattle,229,0.16
18.246.68.102,443,443,true,SEA,North America,Seattle,200,0.16
18.135.188.86,443,443,true,LHR,Europe,London,181,0.15
18.159.200.98,2053,443,true,FRA,Europe,Frankfurt,181,0.15
34.219.210.103,443,443,true,SEA,North America,Seattle,198,0.15
18.135.67.188,443,443,true,LHR,Europe,London,199,0.15
18.236.237.120,443,443,true,SEA,North America,Seattle,199,0.15
3.76.154.119,443,443,true,FRA,Europe,Frankfurt,187,0.15
34.212.36.67,443,443,true,SEA,North America,Seattle,198,0.15
35.182.29.10,80,443,true,YUL,North America,Montréal,246,0.15
18.159.200.98,8443,443,true,FRA,Europe,Frankfurt,182,0.14
35.89.70.225,443,443,true,SEA,North America,Seattle,200,0.14
3.120.212.75,443,443,true,FRA,Europe,Frankfurt,188,0.14
35.94.214.127,443,443,true,SEA,North America,Seattle,204,0.14
18.134.37.97,443,443,true,LHR,Europe,London,159,0.14
18.156.21.22,443,443,true,FRA,Europe,Frankfurt,184,0.13
44.227.22.10,443,443,true,PDX,North America,Portland,200,0.12
3.12.151.251,443,443,true,ORD,North America,Chicago,231,0.12
44.230.218.23,443,443,true,PDX,North America,Portland,203,0.12
52.89.138.13,443,443,true,SEA,North America,Seattle,201,0.12
54.71.238.195,443,443,true,SEA,North America,Seattle,202,0.12
44.226.147.29,443,443,true,PDX,North America,Portland,202,0.12
35.95.92.199,443,443,true,SEA,North America,Seattle,199,0.12
3.147.75.55,443,443,true,ORD,North America,Chicago,238,0.12
50.112.166.63,443,443,true,SEA,North America,Seattle,200,0.12
35.182.22.220,80,443,true,YUL,North America,Montréal,240,0.11
18.189.94.250,443,443,true,CMH,North America,Columbus,220,0.11
3.138.59.154,443,443,true,CMH,North America,Columbus,215,0.10
18.191.122.211,443,443,true,CMH,North America,Columbus,216,0.10
3.99.106.179,443,443,true,YUL,North America,Montréal,242,0.10
3.98.73.243,443,443,true,YUL,North America,Montréal,247,0.09
54.184.99.90,443,443,true,SEA,North America,Seattle,202,0.09
15.157.7.168,443,443,true,YUL,North America,Montréal,247,0.09
52.33.166.27,443,443,true,SEA,North America,Seattle,200,0.07
67.226.222.59,80,443,true,CMH,North America,Columbus,215,0.06
35.82.52.52,80,443,true,PDX,North America,Portland,210,0.05
34.219.226.153,443,443,true,SEA,North America,Seattle,202,0.05
3.6.162.212,443,80,false,BOM,Asia Pacific,Mumbai,54,0.04
3.127.236.64,443,443,true,AMS,Europe,Amsterdam,186,0.04
35.91.160.34,443,443,true,SEA,North America,Seattle,200,0.04
54.202.75.135,443,443,true,SEA,North America,Seattle,202,0.04
44.242.148.117,443,443,true,SEA,North America,Seattle,197,0.04
34.222.21.89,443,443,true,SEA,North America,Seattle,248,0.04
15.222.245.142,8443,443,true,YUL,North America,Montréal,241,0.04
44.234.41.148,443,443,true,SEA,North America,Seattle,202,0.04
35.91.130.129,443,443,true,SEA,North America,Seattle,200,0.04
3.144.24.169,443,443,true,ORD,North America,Chicago,263,0.03
54.202.68.102,443,443,true,SEA,North America,Seattle,200,0.03
35.95.143.180,443,443,true,SEA,North America,Seattle,203,0.03
3.137.214.167,443,443,true,ORD,North America,Chicago,217,0.03
54.190.191.175,443,443,true,SEA,North America,Seattle,197,0.03
3.14.141.28,443,443,true,ORD,North America,Chicago,220,0.03
54.184.41.180,443,443,true,SEA,North America,Seattle,197,0.03
34.213.160.92,443,443,true,SEA,North America,Seattle,199,0.03
54.200.82.127,443,443,true,SEA,North America,Seattle,198,0.03
13.49.166.245,443,443,true,ARN,Europe,Stockholm,193,0.02
18.216.74.189,443,443,true,ORD,North America,Chicago,218,0.02
44.243.135.83,443,443,true,SEA,North America,Seattle,199,0.02
54.194.185.21,443,443,true,AMS,Europe,Amsterdam,188,0.02
65.2.6.155,2052,80,false,ORD,North America,Chicago,57,0.00
65.0.170.202,2095,80,false,ORD,North America,Chicago,57,0.00
65.2.6.155,2087,80,false,ORD,North America,Chicago,62,0.00
13.233.28.21,443,80,false,ORD,North America,Chicago,58,0.00
13.233.28.21,8880,80,false,ORD,North America,Chicago,63,0.00
65.2.6.155,8443,80,false,ORD,North America,Chicago,65,0.00
65.0.170.202,8880,80,false,ORD,North America,Chicago,59,0.00
13.233.28.21,8443,80,false,ORD,North America,Chicago,52,0.00
65.2.83.160,443,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,2052,80,false,ORD,North America,Chicago,61,0.00
65.0.170.202,2053,80,false,ORD,North America,Chicago,61,0.00
65.0.170.202,443,80,false,ORD,North America,Chicago,59,0.00
13.233.28.21,2053,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,2095,80,false,ORD,North America,Chicago,51,0.00
13.233.28.21,2096,80,false,ORD,North America,Chicago,55,0.00
65.2.6.155,8880,80,false,ORD,North America,Chicago,57,0.00
13.233.28.21,2086,80,false,ORD,North America,Chicago,55,0.00
65.2.6.155,8080,80,false,ORD,North America,Chicago,66,0.00
65.2.6.155,2096,80,false,ORD,North America,Chicago,71,0.00
65.2.6.155,80,80,false,ORD,North America,Chicago,61,0.00
13.233.28.21,2083,80,false,ORD,North America,Chicago,54,0.00
65.0.170.202,8080,80,false,ORD,North America,Chicago,64,0.00
65.2.83.160,8443,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,2087,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,8080,80,false,ORD,North America,Chicago,72,0.00
65.2.83.160,80,80,false,ORD,North America,Chicago,61,0.00
65.2.6.155,2083,80,false,ORD,North America,Chicago,55,0.00
65.2.83.160,8880,80,false,ORD,North America,Chicago,60,0.00
13.235.79.32,2053,80,false,ORD,North America,Chicago,58,0.00
65.0.170.202,2087,80,false,ORD,North America,Chicago,62,0.00
65.0.170.202,2086,80,false,ORD,North America,Chicago,59,0.00
65.0.170.202,80,80,false,ORD,North America,Chicago,70,0.00
65.2.6.155,2086,80,false,ORD,North America,Chicago,58,0.00
65.0.170.202,2096,80,false,ORD,North America,Chicago,56,0.00
65.0.170.202,2083,80,false,ORD,North America,Chicago,54,0.00
65.2.6.155,2095,80,false,ORD,North America,Chicago,60,0.00
65.2.6.155,2082,80,false,ORD,North America,Chicago,54,0.00
65.2.83.160,2086,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,2053,80,false,ORD,North America,Chicago,61,0.00
13.233.28.21,2095,80,false,ORD,North America,Chicago,59,0.00
13.233.28.21,8080,80,false,ORD,North America,Chicago,60,0.00
13.233.28.21,80,80,false,ORD,North America,Chicago,54,0.00
65.2.83.160,2082,80,false,ORD,North America,Chicago,60,0.00
35.178.92.164,2086,80,false,ORD,North America,Chicago,152,0.00
35.179.75.202,2087,80,false,ORD,North America,Chicago,152,0.00
35.179.75.202,2082,80,false,ORD,North America,Chicago,163,0.00
35.179.75.221,2053,80,false,ORD,North America,Chicago,170,0.00
35.179.75.221,2096,80,false,ORD,North America,Chicago,165,0.00
35.179.75.202,2052,80,false,ORD,North America,Chicago,158,0.00
35.179.75.202,2053,80,false,ORD,North America,Chicago,167,0.00
35.178.92.164,2052,80,false,ORD,North America,Chicago,169,0.00
35.179.75.221,443,80,false,ORD,North America,Chicago,167,0.00
35.179.75.221,2082,80,false,ORD,North America,Chicago,158,0.00
35.179.75.202,8880,80,false,ORD,North America,Chicago,152,0.00
35.179.75.202,8443,80,false,ORD,North America,Chicago,159,0.00
35.178.92.164,2083,80,false,ORD,North America,Chicago,152,0.00
35.179.75.221,2087,80,false,ORD,North America,Chicago,161,0.00
35.179.75.202,2096,80,false,ORD,North America,Chicago,169,0.00
35.179.75.221,8443,80,false,ORD,North America,Chicago,161,0.00
35.178.92.164,80,80,false,ORD,North America,Chicago,170,0.00
35.178.92.164,2053,80,false,ORD,North America,Chicago,158,0.00
35.178.92.164,443,80,false,ORD,North America,Chicago,159,0.00
35.179.75.202,8080,80,false,ORD,North America,Chicago,152,0.00
